index,year,month,day,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
6988,2019,8,31,29,18.19005,18.19005,-1126.4592
6989,2019,8,31,30,10.5,10.5,-1074.1691
6990,2019,8,31,31,-0.05,-0.05,-1268.6183
6991,2019,8,31,32,-0.04014,-0.04014,-1244.9935
6992,2019,8,31,33,-5.0,-5.0,-895.4824
6993,2019,8,31,34,0.0,0.0,-850.0211
6994,2019,8,31,35,-65.93,-65.93,-826.1419
6995,2019,8,31,36,12.07215,12.07215,-497.5214
6996,2019,8,31,37,13.0,13.0,-258.8007
6997,2019,8,31,38,55.45,55.45,2.9103
6998,2019,8,31,39,33.28,33.28,-423.3403
6999,2019,8,31,40,35.55,35.55,-218.8004
7000,2019,8,31,41,37.22,37.22,-125.7311
7001,2019,8,31,42,55.0,55.0,35.1179
7002,2019,8,31,43,16.0,16.0,-354.0881
7003,2019,8,31,44,12.0,12.0,-645.7629
7004,2019,8,31,45,8.5,8.5,-660.4013
7005,2019,8,31,46,8.5,8.5,-930.4669
7006,2019,8,31,47,21.89,21.89,-416.4839
7007,2019,8,31,48,19.5,19.5,-689.7092
7008,2019,9,1,1,10.25,10.25,-946.2659
7009,2019,9,1,2,0.0,0.0,-971.1897
7010,2019,9,1,3,17.13,17.13,-649.139
7011,2019,9,1,4,17.18,17.18,-595.004
7012,2019,9,1,5,15.22,15.22,-468.0769
7013,2019,9,1,6,14.76,14.76,-491.1994
7014,2019,9,1,7,8.6,8.6,-397.5847
7015,2019,9,1,8,8.6,8.6,-449.6125
7016,2019,9,1,9,10.25,10.25,-464.6901
7017,2019,9,1,10,7.68,7.68,-542.2334
7018,2019,9,1,11,17.83,17.83,-718.1915
7019,2019,9,1,12,21.34,21.34,-427.7728
7020,2019,9,1,13,21.47,21.47,-372.0125
7021,2019,9,1,14,50.9,50.9,0.8268
7022,2019,9,1,15,50.9,50.9,65.9416
7023,2019,9,1,16,50.9,50.9,113.8837
7024,2019,9,1,17,24.67,24.67,-427.9827
7025,2019,9,1,18,24.94,24.94,-302.5291
7026,2019,9,1,19,25.23,25.23,-119.9568
7027,2019,9,1,20,24.59,24.59,-189.7732
7028,2019,9,1,21,24.75,24.75,-380.1175
7029,2019,9,1,22,0.0,0.0,-659.7417
7030,2019,9,1,23,22.47,22.47,-436.664
7031,2019,9,1,24,25.73,25.73,-210.9921
7032,2019,9,1,25,25.02,25.02,-154.869
7033,2019,9,1,26,25.7,25.7,-77.0238
7034,2019,9,1,27,23.43,23.43,-279.0333
7035,2019,9,1,28,23.16,23.16,-434.8128
7036,2019,9,1,29,20.55,20.55,-463.65
7037,2019,9,1,30,20.55,20.55,-511.3667
7038,2019,9,1,31,51.0,51.0,19.025
7039,2019,9,1,32,51.0,51.0,1.5678
7040,2019,9,1,33,51.0,51.0,81.7368
7041,2019,9,1,34,51.5,51.5,224.9269
7042,2019,9,1,35,58.0,58.0,367.9094
7043,2019,9,1,36,58.0,58.0,391.7354
7044,2019,9,1,37,40.0,40.0,59.6816
7045,2019,9,1,38,61.5,61.5,171.8629
7046,2019,9,1,39,48.71,48.71,-56.9211
7047,2019,9,1,40,49.18,49.18,-85.4184
7048,2019,9,1,41,61.5,61.5,170.855
7049,2019,9,1,42,65.0,65.0,214.2464
7050,2019,9,1,43,32.4,32.4,4.132
7051,2019,9,1,44,30.4,30.4,-219.5037
7052,2019,9,1,45,22.2,22.2,-373.767
7053,2019,9,1,46,16.1,16.1,-590.4132
7054,2019,9,1,47,23.6,23.6,-315.7803
7055,2019,9,1,48,23.06,23.06,-360.0826
7056,2019,9,2,1,20.23,20.23,-465.8197
7057,2019,9,2,2,16.5,16.5,-658.7271
7058,2019,9,2,3,16.5,16.5,-667.1222
7059,2019,9,2,4,16.5,16.5,-599.6843
7060,2019,9,2,5,18.52,18.52,-466.2094
7061,2019,9,2,6,19.94,19.94,-303.1911
7062,2019,9,2,7,20.51,20.51,-261.1303
7063,2019,9,2,8,25.9,25.9,-97.8596
7064,2019,9,2,9,29.06,29.06,-31.1481
7065,2019,9,2,10,49.99,49.99,55.732
7066,2019,9,2,11,55.0,55.0,78.4684
7067,2019,9,2,12,55.75,55.75,98.9658
7068,2019,9,2,13,62.2,62.2,269.4292
7069,2019,9,2,14,55.75,55.75,33.9655
7070,2019,9,2,15,15.25,15.25,-273.352
7071,2019,9,2,16,58.0,58.0,20.665
7072,2019,9,2,17,15.8,15.8,-62.3389
7073,2019,9,2,18,15.8,15.8,-260.8342
7074,2019,9,2,19,15.25,15.25,-432.1154
7075,2019,9,2,20,12.31,12.31,-1086.1944
7076,2019,9,2,21,11.0,11.0,-1030.8711
7077,2019,9,2,22,-60.0,-60.0,-963.0193
7078,2019,9,2,23,-58.80681,-58.80681,-489.8267
7079,2019,9,2,24,0.0,0.0,-326.8362
7080,2019,9,2,25,0.0,0.0,-38.0068
7081,2019,9,2,26,10.25,10.25,-81.4794
7082,2019,9,2,27,39.78,39.78,373.0742
7083,2019,9,2,28,37.74,37.74,56.6518
7084,2019,9,2,29,37.67,37.67,98.4248
7085,2019,9,2,30,37.67,37.67,51.4751
7086,2019,9,2,31,12.0,12.0,-8.4574
7087,2019,9,2,32,38.1,38.1,42.4096
7088,2019,9,2,33,12.31,12.31,-38.4089
7089,2019,9,2,34,12.0,12.0,-151.6695
7090,2019,9,2,35,12.0,12.0,-316.4415
7091,2019,9,2,36,13.0,13.0,-48.1438
7092,2019,9,2,37,11.65474,11.65474,-161.3412
7093,2019,9,2,38,12.0,12.0,-146.2224
7094,2019,9,2,39,12.0,12.0,-484.4214
7095,2019,9,2,40,11.0,11.0,-307.1408
7096,2019,9,2,41,11.23461,11.23461,-355.5218
7097,2019,9,2,42,11.0,11.0,-315.95
7098,2019,9,2,43,11.0,11.0,-331.0805
7099,2019,9,2,44,11.0,11.0,-430.5051
7100,2019,9,2,45,-65.82,-65.82,-549.5165
7101,2019,9,2,46,11.0,11.0,-631.4736
7102,2019,9,2,47,-60.0,-60.0,-683.4116
7103,2019,9,2,48,-58.75,-58.75,-767.501
7104,2019,9,3,1,-3.5,-3.5,-448.3272
7105,2019,9,3,2,-3.5,-3.5,-622.0843
7106,2019,9,3,3,10.0,10.0,-204.4606
7107,2019,9,3,4,22.39,22.39,-71.6466
7108,2019,9,3,5,19.71,19.71,-86.3458
7109,2019,9,3,6,19.49316,19.49316,-163.2687
7110,2019,9,3,7,-3.5,-3.5,-517.0783
7111,2019,9,3,8,10.5,10.5,-346.7
7112,2019,9,3,9,22.43008,22.43008,-243.7615
7113,2019,9,3,10,48.4,48.4,10.5559
7114,2019,9,3,11,10.5,10.5,-335.7732
7115,2019,9,3,12,48.4,48.4,33.5145
7116,2019,9,3,13,12.05242,12.05242,-254.7869
7117,2019,9,3,14,11.0,11.0,-443.4315
7118,2019,9,3,15,11.0,11.0,-388.4045
7119,2019,9,3,16,40.21004,40.21004,80.5101
7120,2019,9,3,17,13.1,13.1,-345.3872
7121,2019,9,3,18,55.0,55.0,14.3234
7122,2019,9,3,19,20.0,20.0,-6.6494
7123,2019,9,3,20,13.15,13.15,-115.3433
7124,2019,9,3,21,55.0,55.0,4.9566
7125,2019,9,3,22,13.2,13.2,-33.2786
7126,2019,9,3,23,13.2,13.2,-80.3541
7127,2019,9,3,24,48.37528,48.37528,28.1839
7128,2019,9,3,25,54.5,54.5,93.5525
7129,2019,9,3,26,54.5,54.5,24.9493
7130,2019,9,3,27,13.3,13.3,-152.4188
7131,2019,9,3,28,13.3,13.3,-341.139
7132,2019,9,3,29,13.75,13.75,-131.1688
7133,2019,9,3,30,13.75,13.75,-59.158
7134,2019,9,3,31,13.75,13.75,-105.6277
7135,2019,9,3,32,14.0,14.0,-34.6607
7136,2019,9,3,33,13.75,13.75,-50.9224
7137,2019,9,3,34,40.0,40.0,7.107
7138,2019,9,3,35,53.84,53.84,212.2165
7139,2019,9,3,36,54.98,54.98,357.2466
7140,2019,9,3,37,58.5,58.5,605.2425
7141,2019,9,3,38,60.0,60.0,570.2647
7142,2019,9,3,39,58.5,58.5,790.1107
7143,2019,9,3,40,58.5,58.5,761.788
7144,2019,9,3,41,55.0,55.0,613.7981
7145,2019,9,3,42,13.8,13.8,-74.8663
7146,2019,9,3,43,48.0,48.0,39.2434
7147,2019,9,3,44,48.0,48.0,35.0598
7148,2019,9,3,45,49.0,49.0,580.5604
7149,2019,9,3,46,52.7,52.7,446.112
7150,2019,9,3,47,48.0,48.0,126.04
7151,2019,9,3,48,48.0,48.0,177.9247
7152,2019,9,4,1,60.0,60.0,627.5371
7153,2019,9,4,2,59.0,59.0,312.3751
7154,2019,9,4,3,63.0,63.0,727.3176
7155,2019,9,4,4,58.0,58.0,729.7736
7156,2019,9,4,5,58.0,58.0,558.3721
7157,2019,9,4,6,30.01,30.01,503.4867
7158,2019,9,4,7,30.01,30.01,332.6345
7159,2019,9,4,8,30.01,30.01,183.8743
7160,2019,9,4,9,29.21,29.21,313.75
7161,2019,9,4,10,29.86,29.86,345.4216
7162,2019,9,4,11,38.48,38.48,59.7094
7163,2019,9,4,12,40.01,40.01,287.9088
7164,2019,9,4,13,42.0,42.0,33.2763
7165,2019,9,4,14,63.0,63.0,610.0402
7166,2019,9,4,15,54.25,54.25,256.059
7167,2019,9,4,16,59.0,59.0,730.979
7168,2019,9,4,17,59.0,59.0,514.7363
7169,2019,9,4,18,54.25,54.25,304.9068
7170,2019,9,4,19,72.0,72.0,438.9035
7171,2019,9,4,20,53.95,53.95,262.6438
7172,2019,9,4,21,53.0,53.0,287.1845
7173,2019,9,4,22,13.75,13.75,-137.7223
7174,2019,9,4,23,40.0,40.0,7.5462
7175,2019,9,4,24,11.0,11.0,-211.1083
7176,2019,9,4,25,11.11,11.11,-140.0808
7177,2019,9,4,26,6.0,6.0,-412.9434
7178,2019,9,4,27,49.9,49.9,76.9575
7179,2019,9,4,28,6.0,6.0,-207.8224
7180,2019,9,4,29,6.0,6.0,-116.7015
7181,2019,9,4,30,6.0,6.0,-130.9557
7182,2019,9,4,31,6.0,6.0,-243.6996
7183,2019,9,4,32,-3.75,-3.75,-503.1639
7184,2019,9,4,33,6.06,6.06,-159.9419
7185,2019,9,4,34,11.26,11.26,-12.2079
7186,2019,9,4,35,35.0,35.0,280.6792
7187,2019,9,4,36,35.0,35.0,332.6126
7188,2019,9,4,37,37.7,37.7,204.8679
7189,2019,9,4,38,37.7,37.7,243.3973
7190,2019,9,4,39,37.87,37.87,342.9865
7191,2019,9,4,40,50.0,50.0,431.2666
7192,2019,9,4,41,48.0,48.0,141.52
7193,2019,9,4,42,6.51,6.51,-176.3649
7194,2019,9,4,43,48.0,48.0,183.8945
7195,2019,9,4,44,7.45,7.45,-29.0212
7196,2019,9,4,45,49.0,49.0,199.1394
7197,2019,9,4,46,40.0,40.0,-18.0153
7198,2019,9,4,47,49.0,49.0,39.5964
7199,2019,9,4,48,2.5,2.5,-229.8819
7200,2019,9,5,1,0.0,0.0,-263.9996
7201,2019,9,5,2,0.0,0.0,-389.5001
7202,2019,9,5,3,2.5,2.5,-126.9831
7203,2019,9,5,4,22.97,22.97,3.6833
7204,2019,9,5,5,25.68,25.68,102.9843
7205,2019,9,5,6,52.0,52.0,260.3884
7206,2019,9,5,7,15.48,15.48,-25.9166
7207,2019,9,5,8,25.31,25.31,77.15
7208,2019,9,5,9,10.67,10.67,-64.7583
7209,2019,9,5,10,27.43,27.43,112.5392
7210,2019,9,5,11,27.96,27.96,-148.0557
7211,2019,9,5,12,53.5,53.5,161.3866
7212,2019,9,5,13,34.16,34.16,-17.5878
7213,2019,9,5,14,69.17214,69.17214,255.5532
7214,2019,9,5,15,60.0,60.0,212.2684
7215,2019,9,5,16,59.0,59.0,202.8262
7216,2019,9,5,17,13.15,13.15,-121.6893
7217,2019,9,5,18,29.45,29.45,-80.1175
7218,2019,9,5,19,40.0,40.0,3.6981
7219,2019,9,5,20,13.16,13.16,-125.5843
7220,2019,9,5,21,23.21,23.21,-33.3581
7221,2019,9,5,22,57.00847,57.00847,120.5857
7222,2019,9,5,23,13.17,13.17,-57.6116
7223,2019,9,5,24,29.05012,29.05012,-10.233
7224,2019,9,5,25,13.2,13.2,-44.6943
7225,2019,9,5,26,28.05013,28.05013,-23.9751
7226,2019,9,5,27,53.8,53.8,134.0876
7227,2019,9,5,28,47.9,47.9,87.067
7228,2019,9,5,29,24.05,24.05,-23.472
7229,2019,9,5,30,13.2,13.2,-263.1564
7230,2019,9,5,31,13.15,13.15,-712.1139
7231,2019,9,5,32,13.2,13.2,-509.1862
7232,2019,9,5,33,6.51,6.51,-877.24
7233,2019,9,5,34,5.1,5.1,-913.9344
7234,2019,9,5,35,13.2,13.2,-292.4338
7235,2019,9,5,36,47.9,47.9,187.0453
7236,2019,9,5,37,59.0,59.0,45.0682
7237,2019,9,5,38,13.2,13.2,-22.2004
7238,2019,9,5,39,13.2,13.2,-233.8529
7239,2019,9,5,40,13.51,13.51,-58.14
7240,2019,9,5,41,100.0,100.0,261.9419
7241,2019,9,5,42,34.14858,34.14858,78.2326
7242,2019,9,5,43,13.71,13.71,-22.0541
7243,2019,9,5,44,13.2,13.2,-303.5174
7244,2019,9,5,45,10.75,10.75,-412.3559
7245,2019,9,5,46,5.0,5.0,-511.1804
7246,2019,9,5,47,2.5,2.5,-238.9929
7247,2019,9,5,48,-3.0,-3.0,-553.3264
7248,2019,9,6,1,25.7,25.7,62.3314
7249,2019,9,6,2,24.4,24.4,23.9919
7250,2019,9,6,3,24.54,24.54,138.674
7251,2019,9,6,4,2.5,2.5,-66.441
7252,2019,9,6,5,2.5,2.5,-150.2725
7253,2019,9,6,6,-3.0,-3.0,-214.1726
7254,2019,9,6,7,6.28,6.28,-278.5113
7255,2019,9,6,8,20.0,20.0,-151.4539
7256,2019,9,6,9,23.42,23.42,23.8022
7257,2019,9,6,10,25.1,25.1,166.9824
7258,2019,9,6,11,0.0,0.0,-323.8031
7259,2019,9,6,12,32.17,32.17,147.5677
7260,2019,9,6,13,51.0,51.0,5.7995
7261,2019,9,6,14,53.0,53.0,341.4861
7262,2019,9,6,15,41.09,41.09,59.9174
7263,2019,9,6,16,41.09,41.09,119.9851
7264,2019,9,6,17,13.2,13.2,-33.2823
7265,2019,9,6,18,13.2,13.2,-16.2577
7266,2019,9,6,19,48.0,48.0,116.0095
7267,2019,9,6,20,48.0,48.0,43.4276
7268,2019,9,6,21,13.21,13.21,-98.1947
7269,2019,9,6,22,48.0,48.0,26.5375
7270,2019,9,6,23,48.0,48.0,20.9798
7271,2019,9,6,24,13.2,13.2,-234.2383
7272,2019,9,6,25,13.2,13.2,-373.6189
7273,2019,9,6,26,8.0,8.0,-503.125
7274,2019,9,6,27,5.0,5.0,-767.8557
7275,2019,9,6,28,5.0,5.0,-967.3954
7276,2019,9,6,29,5.0,5.0,-971.1935
7277,2019,9,6,30,-3.0,-3.0,-1130.2525
7278,2019,9,6,31,-3.0,-3.0,-978.272
7279,2019,9,6,32,-3.0,-3.0,-636.8964
7280,2019,9,6,33,8.0,8.0,-400.7261
7281,2019,9,6,34,8.1,8.1,-42.183
7282,2019,9,6,35,8.1,8.1,-93.2548
7283,2019,9,6,36,8.1,8.1,-124.4253
7284,2019,9,6,37,60.0,60.0,37.2258
7285,2019,9,6,38,60.0,60.0,223.133
7286,2019,9,6,39,58.0,58.0,283.419
7287,2019,9,6,40,58.0,58.0,319.8704
7288,2019,9,6,41,60.0,60.0,438.1124
7289,2019,9,6,42,60.0,60.0,432.3246
7290,2019,9,6,43,44.57132,44.57132,139.1721
7291,2019,9,6,44,9.02,9.02,-146.2809
7292,2019,9,6,45,8.1,8.1,-561.9648
7293,2019,9,6,46,8.1,8.1,-739.5607
7294,2019,9,6,47,24.93,24.93,-395.2839
7295,2019,9,6,48,24.93,24.93,-411.1396
7296,2019,9,7,1,23.57,23.57,-310.603
7297,2019,9,7,2,5.1,5.1,-581.2504
7298,2019,9,7,3,5.1,5.1,-559.6773
7299,2019,9,7,4,20.79,20.79,-504.3891
7300,2019,9,7,5,19.26,19.26,-372.5037
7301,2019,9,7,6,19.26,19.26,-311.2917
7302,2019,9,7,7,20.83,20.83,-44.9333
7303,2019,9,7,8,50.0,50.0,-1.9792
7304,2019,9,7,9,20.84,20.84,-120.821
7305,2019,9,7,10,20.31,20.31,-142.55
7306,2019,9,7,11,21.62,21.62,-292.0348
7307,2019,9,7,12,19.63,19.63,-374.1522
7308,2019,9,7,13,20.7,20.7,-398.6633
7309,2019,9,7,14,20.0,20.0,-527.2283
7310,2019,9,7,15,8.0,8.0,-611.7491
7311,2019,9,7,16,26.87,26.87,-16.5974
7312,2019,9,7,17,30.53,30.53,-59.9857
7313,2019,9,7,18,57.25,57.25,133.746
7314,2019,9,7,19,57.0,57.0,50.3717
7315,2019,9,7,20,29.71,29.71,-46.386
7316,2019,9,7,21,30.9,30.9,-37.4078
7317,2019,9,7,22,30.56,30.56,-207.7308
7318,2019,9,7,23,54.0,54.0,32.6195
7319,2019,9,7,24,54.0,54.0,26.9388
7320,2019,9,7,25,54.0,54.0,61.0367
7321,2019,9,7,26,54.0,54.0,40.4751
7322,2019,9,7,27,57.25,57.25,417.2788
7323,2019,9,7,28,54.0,54.0,65.4933
7324,2019,9,7,29,54.0,54.0,194.4885
7325,2019,9,7,30,33.9,33.9,77.4816
7326,2019,9,7,31,33.9,33.9,17.3015
7327,2019,9,7,32,8.6,8.6,-24.7721
7328,2019,9,7,33,8.3,8.3,-580.5118
7329,2019,9,7,34,8.3,8.3,-447.1113
7330,2019,9,7,35,8.3,8.3,-650.372
7331,2019,9,7,36,8.6,8.6,-307.3259
7332,2019,9,7,37,8.6,8.6,-339.3261
7333,2019,9,7,38,9.0,9.0,-160.5769
7334,2019,9,7,39,9.0,9.0,-293.4937
7335,2019,9,7,40,9.5,9.5,-165.3394
7336,2019,9,7,41,39.51,39.51,-1.6152
7337,2019,9,7,42,10.0,10.0,-155.1417
7338,2019,9,7,43,10.0,10.0,-326.3136
7339,2019,9,7,44,9.6,9.6,-301.6421
7340,2019,9,7,45,32.05,32.05,-31.0863
7341,2019,9,7,46,31.92,31.92,-54.0973
7342,2019,9,7,47,53.0,53.0,268.3981
7343,2019,9,7,48,56.9,56.9,307.5531
7344,2019,9,8,1,53.0,53.0,260.5825
7345,2019,9,8,2,53.0,53.0,270.4215
7346,2019,9,8,3,56.0,56.0,346.3112
7347,2019,9,8,4,53.0,53.0,85.9644
7348,2019,9,8,5,53.0,53.0,95.8292
7349,2019,9,8,6,21.03,21.03,-20.6786
7350,2019,9,8,7,32.18,32.18,38.1991
7351,2019,9,8,8,18.71,18.71,-136.4536
7352,2019,9,8,9,11.73,11.73,-107.4333
7353,2019,9,8,10,11.73,11.73,-64.0715
7354,2019,9,8,11,53.0,53.0,12.952
7355,2019,9,8,12,53.0,53.0,87.2352
7356,2019,9,8,13,53.0,53.0,102.6964
7357,2019,9,8,14,17.68,17.68,-83.3085
7358,2019,9,8,15,21.68,21.68,-60.3111
7359,2019,9,8,16,21.68,21.68,-78.8367
7360,2019,9,8,17,9.0,9.0,-259.8234
7361,2019,9,8,18,26.86,26.86,-24.3281
7362,2019,9,8,19,27.2866,27.2866,-168.2453
7363,2019,9,8,20,27.54,27.54,-120.8475
7364,2019,9,8,21,29.56,29.56,-129.6509
7365,2019,9,8,22,10.0,10.0,-247.1092
7366,2019,9,8,23,10.0,10.0,-162.519
7367,2019,9,8,24,29.4704,29.4704,-148.5368
7368,2019,9,8,25,53.75,53.75,73.9532
7369,2019,9,8,26,53.75,53.75,145.1339
7370,2019,9,8,27,53.75,53.75,135.4974
7371,2019,9,8,28,50.0,50.0,110.9
7372,2019,9,8,29,21.86,21.86,-27.4995
7373,2019,9,8,30,10.0,10.0,-50.2883
7374,2019,9,8,31,8.75,8.75,-250.2591
7375,2019,9,8,32,9.0,9.0,-300.5236
7376,2019,9,8,33,53.75,53.75,20.2005
7377,2019,9,8,34,10.05,10.05,-47.7616
7378,2019,9,8,35,56.9,56.9,161.8073
7379,2019,9,8,36,56.97461,56.97461,200.7435
7380,2019,9,8,37,57.0,57.0,271.0153
7381,2019,9,8,38,56.9,56.9,133.4367
7382,2019,9,8,39,57.0,57.0,215.2084
7383,2019,9,8,40,58.0,58.0,339.807
7384,2019,9,8,41,58.0,58.0,441.8529
7385,2019,9,8,42,56.9,56.9,50.5773
7386,2019,9,8,43,56.9,56.9,97.2215
7387,2019,9,8,44,11.07,11.07,-6.6238
7388,2019,9,8,45,48.95,48.95,18.7306
7389,2019,9,8,46,11.15,11.15,-78.3253
7390,2019,9,8,47,48.0,48.0,9.5054
7391,2019,9,8,48,32.74,32.74,-129.8823
7392,2019,9,9,1,50.0,50.0,104.1295
7393,2019,9,9,2,28.91,28.91,-112.6785
7394,2019,9,9,3,11.5,11.5,-46.3165
7395,2019,9,9,4,11.24,11.24,-151.1779
7396,2019,9,9,5,33.23,33.23,0.3445
7397,2019,9,9,6,35.4904,35.4904,53.7141
7398,2019,9,9,7,11.75,11.75,-103.6728
7399,2019,9,9,8,11.75,11.75,-174.5978
7400,2019,9,9,9,11.75,11.75,-23.838
7401,2019,9,9,10,11.75,11.75,-246.0489
7402,2019,9,9,11,11.75,11.75,-187.0846
7403,2019,9,9,12,11.75,11.75,-105.7272
7404,2019,9,9,13,62.88461,62.88461,218.7068
7405,2019,9,9,14,11.82,11.82,-125.2108
7406,2019,9,9,15,12.08,12.08,-143.5818
7407,2019,9,9,16,13.0,13.0,-95.9077
7408,2019,9,9,17,20.0,20.0,-22.5172
7409,2019,9,9,18,62.0,62.0,364.9083
7410,2019,9,9,19,57.9,57.9,4.3611
7411,2019,9,9,20,75.0,75.0,254.4851
7412,2019,9,9,21,57.9,57.9,89.6448
7413,2019,9,9,22,22.40705,22.40705,38.9351
7414,2019,9,9,23,13.25,13.25,-205.6266
7415,2019,9,9,24,13.25,13.25,-214.3068
7416,2019,9,9,25,13.35,13.35,-324.4878
7417,2019,9,9,26,13.56,13.56,-309.2283
7418,2019,9,9,27,57.25,57.25,50.0985
7419,2019,9,9,28,57.25,57.25,34.0374
7420,2019,9,9,29,57.25,57.25,68.5421
7421,2019,9,9,30,57.25,57.25,34.5105
7422,2019,9,9,31,14.2,14.2,-129.2482
7423,2019,9,9,32,14.25,14.25,-63.5587
7424,2019,9,9,33,14.25,14.25,-173.4613
7425,2019,9,9,34,14.6,14.6,-61.0866
7426,2019,9,9,35,14.6,14.6,-16.1279
7427,2019,9,9,36,14.6,14.6,-97.268
7428,2019,9,9,37,14.6,14.6,-113.2388
7429,2019,9,9,38,14.6,14.6,-131.9921
7430,2019,9,9,39,14.6,14.6,-142.9148
7431,2019,9,9,40,14.7,14.7,-65.2924
7432,2019,9,9,41,14.7,14.7,-92.1584
7433,2019,9,9,42,14.64,14.64,-428.9682
7434,2019,9,9,43,14.6,14.6,-565.5554
7435,2019,9,9,44,14.6,14.6,-627.7861
7436,2019,9,9,45,14.6,14.6,-331.2707
7437,2019,9,9,46,14.3,14.3,-554.6228
7438,2019,9,9,47,14.35,14.35,-345.6558
7439,2019,9,9,48,14.6,14.6,-223.6901
7440,2019,9,10,1,14.6,14.6,-346.8765
7441,2019,9,10,2,14.4,14.4,-270.6651
7442,2019,9,10,3,14.75,14.75,-163.8399
7443,2019,9,10,4,14.75,14.75,-157.2166
7444,2019,9,10,5,23.86,23.86,-103.3333
7445,2019,9,10,6,23.86,23.86,-121.0899
7446,2019,9,10,7,14.7,14.7,-214.5073
7447,2019,9,10,8,14.6,14.6,-310.4768
7448,2019,9,10,9,14.7,14.7,-246.1013
7449,2019,9,10,10,14.7,14.7,-199.9134
7450,2019,9,10,11,14.64,14.64,-274.7534
7451,2019,9,10,12,46.5,46.5,43.6685
7452,2019,9,10,13,55.0,55.0,128.1066
7453,2019,9,10,14,55.0,55.0,279.8971
7454,2019,9,10,15,14.7,14.7,-33.9361
7455,2019,9,10,16,64.75,64.75,299.1223
7456,2019,9,10,17,65.0,65.0,442.9139
7457,2019,9,10,18,64.58,64.58,147.5416
7458,2019,9,10,19,64.75,64.75,148.5007
7459,2019,9,10,20,65.0,65.0,77.1492
7460,2019,9,10,21,65.0,65.0,42.0376
7461,2019,9,10,22,65.0,65.0,57.4568
7462,2019,9,10,23,15.25,15.25,-38.8553
7463,2019,9,10,24,14.7,14.7,-255.4547
7464,2019,9,10,25,14.65,14.65,-357.2237
7465,2019,9,10,26,15.6,15.6,-151.625
7466,2019,9,10,27,15.6,15.6,-134.6519
7467,2019,9,10,28,15.6,15.6,-99.7382
7468,2019,9,10,29,18.26,18.26,-146.4119
7469,2019,9,10,30,18.26,18.26,-197.4008
7470,2019,9,10,31,18.1,18.1,-649.2284
7471,2019,9,10,32,18.26,18.26,-518.7405
7472,2019,9,10,33,18.26,18.26,-345.7833
7473,2019,9,10,34,18.26,18.26,-524.3649
7474,2019,9,10,35,18.26,18.26,-351.3794
7475,2019,9,10,36,18.5,18.5,-361.0865
7476,2019,9,10,37,18.3,18.3,-358.2646
7477,2019,9,10,38,18.1,18.1,-346.1216
7478,2019,9,10,39,18.64,18.64,-332.7077
7479,2019,9,10,40,30.0,30.0,-337.9
7480,2019,9,10,41,18.91205,18.91205,-351.6917
7481,2019,9,10,42,16.35,16.35,-513.0973
7482,2019,9,10,43,34.43,34.43,-86.9299
7483,2019,9,10,44,33.55,33.55,-324.3147
7484,2019,9,10,45,18.25493,18.25493,-53.1651
7485,2019,9,10,46,5.2,5.2,-341.8124
7486,2019,9,10,47,15.0,15.0,-334.5223
7487,2019,9,10,48,0.0,0.0,-326.6277
7488,2019,9,11,1,47.0,47.0,18.3394
7489,2019,9,11,2,-61.0,-61.0,-456.6112
7490,2019,9,11,3,-61.0,-61.0,-158.2595
7491,2019,9,11,4,-61.0,-61.0,-303.7637
7492,2019,9,11,5,-61.0,-61.0,-221.2581
7493,2019,9,11,6,-61.0,-61.0,-346.5679
7494,2019,9,11,7,-11.21,-11.21,-215.3842
7495,2019,9,11,8,-52.95,-52.95,-184.8831
7496,2019,9,11,9,24.24,24.24,152.8433
7497,2019,9,11,10,-10.5,-10.5,-46.8379
7498,2019,9,11,11,-5.0,-5.0,-467.4817
7499,2019,9,11,12,-10.5,-10.5,-313.7976
7500,2019,9,11,13,5.05,5.05,-317.0705
7501,2019,9,11,14,44.44,44.44,236.5982
7502,2019,9,11,15,1.0,1.0,-456.2787
7503,2019,9,11,16,59.0,59.0,304.4564
7504,2019,9,11,17,58.75,58.75,20.2219
7505,2019,9,11,18,20.0,20.0,-162.4658
7506,2019,9,11,19,32.62,32.62,-70.3722
7507,2019,9,11,20,31.42,31.42,-36.3666
7508,2019,9,11,21,59.0,59.0,140.532
7509,2019,9,11,22,49.9,49.9,84.4301
7510,2019,9,11,23,55.0,55.0,63.0703
7511,2019,9,11,24,55.0,55.0,187.9404
7512,2019,9,11,25,24.61,24.61,-146.1661
7513,2019,9,11,26,6.0,6.0,-303.5162
7514,2019,9,11,27,14.35,14.35,-491.2366
7515,2019,9,11,28,14.35,14.35,-415.6795
7516,2019,9,11,29,14.35,14.35,-217.4462
7517,2019,9,11,30,14.35,14.35,-324.8444
7518,2019,9,11,31,28.43,28.43,25.8868
7519,2019,9,11,32,25.07,25.07,-100.861
7520,2019,9,11,33,10.0,10.0,-408.6966
7521,2019,9,11,34,6.0,6.0,-374.2796
7522,2019,9,11,35,14.39,14.39,-187.2236
7523,2019,9,11,36,15.15,15.15,-32.4607
7524,2019,9,11,37,57.85,57.85,134.2853
7525,2019,9,11,38,50.0,50.0,5.9335
7526,2019,9,11,39,50.0,50.0,73.9448
7527,2019,9,11,40,57.85,57.85,224.8742
7528,2019,9,11,41,53.0,53.0,160.5309
